NG feed,NG fuel,Water,Air,PSA recovery,H2,Efficiency
40.68054,1.4014116,139.7971797,286.72,79,145.6,75.5
40.68054,1.4014116,139.7971797,286.72,77,142,73.7
40.68054,1.4014116,139.7971797,286.72,75,138.3,71.7
40.68054,1.4014116,139.7971797,286.72,73,134.6,69.8
40.68054,1.4014116,139.7971797,286.72,71,130.9,67.9
40.68054,1.4361516,139.7971797,286.72,85,156.7,81.2
40.68054,1.4361516,139.7971797,286.72,83,153,79.3
40.68054,1.4361516,139.7971797,286.72,81,149.3,77.4
40.68054,1.4361516,139.7971797,286.72,79,145.6,75.5
40.68054,1.4361516,139.7971797,286.72,77,142,73.6
40.68054,1.4361516,139.7971797,286.72,75,138.3,71.7
40.68054,1.4361516,139.7971797,286.72,73,134.6,69.8
40.68054,1.4361516,139.7971797,286.72,71,130.9,67.8
40.68054,1.1929716,139.7971797,291.2,85,156.7,81.7
40.68054,1.1929716,139.7971797,291.2,83,153,79.8
40.68054,1.1929716,139.7971797,291.2,81,149.3,77.8
40.68054,1.1929716,139.7971797,291.2,79,145.6,75.9
40.68054,1.1929716,139.7971797,291.2,77,142,74
40.68054,1.1929716,139.7971797,291.2,75,138.3,72.1
40.68054,1.1929716,139.7971797,291.2,73,134.6,70.2
40.68054,1.1929716,139.7971797,291.2,71,130.9,68.2
40.68054,1.2277116,139.7971797,291.2,85,156.7,81.6
40.68054,1.2277116,139.7971797,291.2,83,153,79.7
40.68054,1.2277116,139.7971797,291.2,81,149.3,77.8
40.68054,1.2277116,139.7971797,291.2,79,145.6,75.8
40.68054,1.2277116,139.7971797,291.2,77,142,74
40.68054,1.2277116,139.7971797,291.2,75,138.3,72
40.68054,1.2277116,139.7971797,291.2,73,134.6,70.1
40.68054,1.2277116,139.7971797,291.2,71,130.9,68.2
40.68054,1.2624516,139.7971797,291.2,85,156.7,81.5
40.68054,1.2624516,139.7971797,291.2,83,153,79.6
40.68054,1.2624516,139.7971797,291.2,81,149.3,77.7
40.68054,1.2624516,139.7971797,291.2,79,145.6,75.8
40.68054,1.2624516,139.7971797,291.2,77,142,73.9
40.68054,1.2624516,139.7971797,291.2,75,138.3,72
40.68054,1.2624516,139.7971797,291.2,73,134.6,70
40.68054,1.2624516,139.7971797,291.2,71,130.9,68.1
40.68054,1.2971916,139.7971797,291.2,85,156.7,81.5
40.68054,1.2971916,139.7971797,291.2,83,153,79.6
40.68054,1.2971916,139.7971797,291.2,81,149.3,77.6
40.68054,1.2971916,139.7971797,291.2,79,145.6,75.7
40.68054,1.2971916,139.7971797,291.2,77,142,73.8
40.68054,1.2971916,139.7971797,291.2,75,138.3,71.9
40.68054,1.2971916,139.7971797,291.2,73,134.6,70
40.68054,1.2971916,139.7971797,291.2,71,130.9,68.1
40.68054,1.3319316,139.7971797,291.2,85,156.7,81.4
40.68054,1.3319316,139.7971797,291.2,83,153,79.5
40.68054,1.3319316,139.7971797,291.2,81,149.3,77.6
40.68054,1.3319316,139.7971797,291.2,79,145.6,75.6
40.68054,1.3319316,139.7971797,291.2,77,142,73.8
40.68054,1.3319316,139.7971797,291.2,75,138.3,71.9
40.68054,1.3319316,139.7971797,291.2,73,134.6,69.9
40.68054,1.3319316,139.7971797,291.2,71,130.9,68
40.68054,1.3666716,139.7971797,291.2,85,156.7,81.3
40.68054,1.3666716,139.7971797,291.2,83,153,79.4
40.68054,1.3666716,139.7971797,291.2,81,149.3,77.5
40.68054,1.3666716,139.7971797,291.2,79,145.6,75.6
40.68054,1.3666716,139.7971797,291.2,77,142,73.7
40.68054,1.3666716,139.7971797,291.2,75,138.3,71.8
40.68054,1.3666716,139.7971797,291.2,73,134.6,69.9
40.68054,1.3666716,139.7971797,291.2,71,130.9,68
40.68054,1.4014116,139.7971797,291.2,85,156.7,81.3
40.68054,1.4014116,139.7971797,291.2,83,153,79.4
40.68054,1.4014116,139.7971797,291.2,81,149.3,77.4
40.68054,1.4014116,139.7971797,291.2,79,145.6,75.5
40.68054,1.4014116,139.7971797,291.2,77,142,73.7
40.68054,1.4014116,139.7971797,291.2,75,138.3,71.7
40.68054,1.4014116,139.7971797,291.2,73,134.6,69.8
40.68054,1.4014116,139.7971797,291.2,71,130.9,67.9
40.68054,1.4361516,139.7971797,291.2,85,156.7,81.2
40.68054,1.4361516,139.7971797,291.2,83,153,79.3
40.68054,1.4361516,139.7971797,291.2,81,149.3,77.4
40.68054,1.4361516,139.7971797,291.2,79,145.6,75.5
40.68054,1.4361516,139.7971797,291.2,77,142,73.6
40.68054,1.4361516,139.7971797,291.2,75,138.3,71.7
40.68054,1.4361516,139.7971797,291.2,73,134.6,69.8
40.68054,1.4361516,139.7971797,291.2,71,130.9,67.8
40.68054,1.1929716,139.7971797,295.68,85,156.7,81.7
40.68054,1.1929716,139.7971797,295.68,83,153,79.8
40.68054,1.1929716,139.7971797,295.68,81,149.3,77.8
40.68054,1.1929716,139.7971797,295.68,79,145.6,75.9
40.68054,1.1929716,139.7971797,295.68,77,142,74
40.68054,1.1929716,139.7971797,295.68,75,138.3,72.1
40.68054,1.1929716,139.7971797,295.68,73,134.6,70.2
40.68054,1.1929716,139.7971797,295.68,71,130.9,68.2
40.68054,1.2277116,139.7971797,295.68,85,156.7,81.6
40.68054,1.2277116,139.7971797,295.68,83,153,79.7
40.68054,1.2277116,139.7971797,295.68,81,149.3,77.8
40.68054,1.2277116,139.7971797,295.68,79,145.6,75.8
40.68054,1.2277116,139.7971797,295.68,77,142,74
40.68054,1.2277116,139.7971797,295.68,75,138.3,72
40.68054,1.2277116,139.7971797,295.68,73,134.6,70.1
40.68054,1.2277116,139.7971797,295.68,71,130.9,68.2
40.68054,1.2624516,139.7971797,295.68,85,156.7,81.5
40.68054,1.2624516,139.7971797,295.68,83,153,79.6
40.68054,1.2624516,139.7971797,295.68,81,149.3,77.7
40.68054,1.2624516,139.7971797,295.68,79,145.6,75.8
40.68054,1.2624516,139.7971797,295.68,77,142,73.9
40.68054,1.2624516,139.7971797,295.68,75,138.3,72
40.68054,1.2624516,139.7971797,295.68,73,134.6,70
40.68054,1.2624516,139.7971797,295.68,71,130.9,68.1
40.68054,1.2971916,139.7971797,295.68,85,156.7,81.5
40.68054,1.2971916,139.7971797,295.68,83,153,79.6
40.68054,1.2971916,139.7971797,295.68,81,149.3,77.6
40.68054,1.2971916,139.7971797,295.68,79,145.6,75.7
40.68054,1.2971916,139.7971797,295.68,77,142,73.8
40.68054,1.2971916,139.7971797,295.68,75,138.3,71.9
40.68054,1.2971916,139.7971797,295.68,73,134.6,70
40.68054,1.2971916,139.7971797,295.68,71,130.9,68.1
40.68054,1.3319316,139.7971797,295.68,85,156.7,81.4
40.68054,1.3319316,139.7971797,295.68,83,153,79.5
40.68054,1.3319316,139.7971797,295.68,81,149.3,77.6
40.68054,1.3319316,139.7971797,295.68,79,145.6,75.6
40.68054,1.3319316,139.7971797,295.68,77,142,73.8
40.68054,1.3319316,139.7971797,295.68,75,138.3,71.9
40.68054,1.3319316,139.7971797,295.68,73,134.6,69.9
40.68054,1.3319316,139.7971797,295.68,71,130.9,68
40.68054,1.3666716,139.7971797,295.68,85,156.7,81.3
40.68054,1.3666716,139.7971797,295.68,83,153,79.4
40.68054,1.3666716,139.7971797,295.68,81,149.3,77.5
40.68054,1.3666716,139.7971797,295.68,79,145.6,75.6
40.68054,1.3666716,139.7971797,295.68,77,142,73.7
40.68054,1.3666716,139.7971797,295.68,75,138.3,71.8
40.68054,1.3666716,139.7971797,295.68,73,134.6,69.9
40.68054,1.3666716,139.7971797,295.68,71,130.9,68
40.68054,1.4014116,139.7971797,295.68,85,156.7,81.3
40.68054,1.4014116,139.7971797,295.68,83,153,79.4
40.68054,1.4014116,139.7971797,295.68,81,149.3,77.4
40.68054,1.4014116,139.7971797,295.68,79,145.6,75.5
40.68054,1.4014116,139.7971797,295.68,77,142,73.7
40.68054,1.4014116,139.7971797,295.68,75,138.3,71.7
40.68054,1.4014116,139.7971797,295.68,73,134.6,69.8
40.68054,1.4014116,139.7971797,295.68,71,130.9,67.9
40.68054,1.4361516,139.7971797,295.68,85,156.7,81.2
40.68054,1.4361516,139.7971797,295.68,83,153,79.3
40.68054,1.4361516,139.7971797,295.68,81,149.3,77.4
40.68054,1.4361516,139.7971797,295.68,79,145.6,75.5
40.68054,1.4361516,139.7971797,295.68,77,142,73.6
40.68054,1.4361516,139.7971797,295.68,75,138.3,71.7
40.68054,1.4361516,139.7971797,295.68,73,134.6,69.8
40.68054,1.4361516,139.7971797,295.68,71,130.9,67.8
40.68054,1.1929716,139.7971797,300.16,85,156.7,81.7
40.68054,1.1929716,139.7971797,300.16,83,153,79.8
40.68054,1.1929716,139.7971797,300.16,81,149.3,77.8
40.68054,1.1929716,139.7971797,300.16,79,145.6,75.9
40.68054,1.1929716,139.7971797,300.16,77,142,74
40.68054,1.1929716,139.7971797,300.16,75,138.3,72.1
40.68054,1.1929716,139.7971797,300.16,73,134.6,70.2
40.68054,1.1929716,139.7971797,300.16,71,130.9,68.2
40.68054,1.2277116,139.7971797,300.16,85,156.7,81.6
40.68054,1.2277116,139.7971797,300.16,83,153,79.7
40.68054,1.2277116,139.7971797,300.16,81,149.3,77.8
40.68054,1.2277116,139.7971797,300.16,79,145.6,75.8
40.68054,1.2277116,139.7971797,300.16,77,142,74
40.68054,1.2277116,139.7971797,300.16,75,138.3,72
40.68054,1.2277116,139.7971797,300.16,73,134.6,70.1
40.68054,1.2277116,139.7971797,300.16,71,130.9,68.2
40.68054,1.2624516,139.7971797,300.16,85,156.7,81.5
40.68054,1.2624516,139.7971797,300.16,83,153,79.6
40.68054,1.2624516,139.7971797,300.16,81,149.3,77.7
40.68054,1.2624516,139.7971797,300.16,79,145.6,75.8
40.68054,1.2624516,139.7971797,300.16,77,142,73.9
40.68054,1.2624516,139.7971797,300.16,75,138.3,72
40.68054,1.2624516,139.7971797,300.16,73,134.6,70
40.68054,1.2624516,139.7971797,300.16,71,130.9,68.1
40.68054,1.2971916,139.7971797,300.16,85,156.7,81.5
40.68054,1.2971916,139.7971797,300.16,83,153,79.6
40.68054,1.2971916,139.7971797,300.16,81,149.3,77.6
40.68054,1.2971916,139.7971797,300.16,79,145.6,75.7
40.68054,1.2971916,139.7971797,300.16,77,142,73.8
40.68054,1.2971916,139.7971797,300.16,75,138.3,71.9
40.68054,1.2971916,139.7971797,300.16,73,134.6,70
40.68054,1.2971916,139.7971797,300.16,71,130.9,68.1
40.68054,1.3319316,139.7971797,300.16,85,156.7,81.4
40.68054,1.3319316,139.7971797,300.16,83,153,79.5
40.68054,1.3319316,139.7971797,300.16,81,149.3,77.6
40.68054,1.3319316,139.7971797,300.16,79,145.6,75.6
40.68054,1.3319316,139.7971797,300.16,77,142,73.8
40.68054,1.3319316,139.7971797,300.16,75,138.3,71.9
40.68054,1.3319316,139.7971797,300.16,73,134.6,69.9
40.68054,1.3319316,139.7971797,300.16,71,130.9,68
40.68054,1.3666716,139.7971797,300.16,85,156.7,81.3
40.68054,1.3666716,139.7971797,300.16,83,153,79.4
40.68054,1.3666716,139.7971797,300.16,81,149.3,77.5
40.68054,1.3666716,139.7971797,300.16,79,145.6,75.6
40.68054,1.3666716,139.7971797,300.16,77,142,73.7
40.68054,1.3666716,139.7971797,300.16,75,138.3,71.8
40.68054,1.3666716,139.7971797,300.16,73,134.6,69.9
40.68054,1.3666716,139.7971797,300.16,71,130.9,68
40.68054,1.4014116,139.7971797,300.16,85,156.7,81.3
40.68054,1.4014116,139.7971797,300.16,83,153,79.4
40.68054,1.4014116,139.7971797,300.16,81,149.3,77.4
40.68054,1.4014116,139.7971797,300.16,79,145.6,75.5
40.68054,1.4014116,139.7971797,300.16,77,142,73.7
40.68054,1.4014116,139.7971797,300.16,75,138.3,71.7
40.68054,1.4014116,139.7971797,300.16,73,134.6,69.8
40.68054,1.4014116,139.7971797,300.16,71,130.9,67.9
40.68054,1.4361516,139.7971797,300.16,85,156.7,81.2
40.68054,1.4361516,139.7971797,300.16,83,153,79.3
40.68054,1.4361516,139.7971797,300.16,81,149.3,77.4
40.68054,1.4361516,139.7971797,300.16,79,145.6,75.5
40.68054,1.4361516,139.7971797,300.16,77,142,73.6
40.68054,1.4361516,139.7971797,300.16,75,138.3,71.7
40.68054,1.4361516,139.7971797,300.16,73,134.6,69.8
40.68054,1.4361516,139.7971797,300.16,71,130.9,67.8
40.68054,1.1929716,139.7971797,304.64,85,156.7,81.7
40.68054,1.1929716,139.7971797,304.64,83,153,79.8
40.68054,1.1929716,139.7971797,304.64,81,149.3,77.8
40.68054,1.1929716,139.7971797,304.64,79,145.6,75.9
40.68054,1.1929716,139.7971797,304.64,77,142,74
40.68054,1.1929716,139.7971797,304.64,75,138.3,72.1
40.68054,1.1929716,139.7971797,304.64,73,134.6,70.2
40.68054,1.1929716,139.7971797,304.64,71,130.9,68.2
40.68054,1.2277116,139.7971797,304.64,85,156.7,81.6
40.68054,1.2277116,139.7971797,304.64,83,153,79.7
40.68054,1.2277116,139.7971797,304.64,81,149.3,77.8
40.68054,1.2277116,139.7971797,304.64,79,145.6,75.8
40.68054,1.2277116,139.7971797,304.64,77,142,74
40.68054,1.2277116,139.7971797,304.64,75,138.3,72
40.68054,1.2277116,139.7971797,304.64,73,134.6,70.1
40.68054,1.2277116,139.7971797,304.64,71,130.9,68.2
40.68054,1.2624516,139.7971797,304.64,85,156.7,81.5
40.68054,1.2624516,139.7971797,304.64,83,153,79.6
40.68054,1.2624516,139.7971797,304.64,81,149.3,77.7
40.68054,1.2624516,139.7971797,304.64,79,145.6,75.8
40.68054,1.2624516,139.7971797,304.64,77,142,73.9
40.68054,1.2624516,139.7971797,304.64,75,138.3,72
40.68054,1.2624516,139.7971797,304.64,73,134.6,70
40.68054,1.2624516,139.7971797,304.64,71,130.9,68.1
40.68054,1.2971916,139.7971797,304.64,85,156.7,81.5
40.68054,1.2971916,139.7971797,304.64,83,153,79.6
40.68054,1.2971916,139.7971797,304.64,81,149.3,77.6
40.68054,1.2971916,139.7971797,304.64,79,145.6,75.7
40.68054,1.2971916,139.7971797,304.64,77,142,73.8
40.68054,1.2971916,139.7971797,304.64,75,138.3,71.9
40.68054,1.2971916,139.7971797,304.64,73,134.6,70
40.68054,1.2971916,139.7971797,304.64,71,130.9,68.1
40.68054,1.3319316,139.7971797,304.64,85,156.7,81.4
40.68054,1.3319316,139.7971797,304.64,83,153,79.5
40.68054,1.3319316,139.7971797,304.64,81,149.3,77.6
40.68054,1.3319316,139.7971797,304.64,79,145.6,75.6
40.68054,1.3319316,139.7971797,304.64,77,142,73.8
40.68054,1.3319316,139.7971797,304.64,75,138.3,71.9
40.68054,1.3319316,139.7971797,304.64,73,134.6,69.9
40.68054,1.3319316,139.7971797,304.64,71,130.9,68
40.68054,1.3666716,139.7971797,304.64,85,156.7,81.3
40.68054,1.3666716,139.7971797,304.64,83,153,79.4
40.68054,1.3666716,139.7971797,304.64,81,149.3,77.5
40.68054,1.3666716,139.7971797,304.64,79,145.6,75.6
40.68054,1.3666716,139.7971797,304.64,77,142,73.7
40.68054,1.3666716,139.7971797,304.64,75,138.3,71.8
40.68054,1.3666716,139.7971797,304.64,73,134.6,69.9
40.68054,1.3666716,139.7971797,304.64,71,130.9,68
40.68054,1.4014116,139.7971797,304.64,85,156.7,81.3
40.68054,1.4014116,139.7971797,304.64,83,153,79.4
40.68054,1.4014116,139.7971797,304.64,81,149.3,77.4
40.68054,1.4014116,139.7971797,304.64,79,145.6,75.5
40.68054,1.4014116,139.7971797,304.64,77,142,73.7
40.68054,1.4014116,139.7971797,304.64,75,138.3,71.7
40.68054,1.4014116,139.7971797,304.64,73,134.6,69.8
40.68054,1.4014116,139.7971797,304.64,71,130.9,67.9
40.68054,1.4361516,139.7971797,304.64,85,156.7,81.2
40.68054,1.4361516,139.7971797,304.64,83,153,79.3
40.68054,1.4361516,139.7971797,304.64,81,149.3,77.4
40.68054,1.4361516,139.7971797,304.64,79,145.6,75.5
40.68054,1.4361516,139.7971797,304.64,77,142,73.6
40.68054,1.4361516,139.7971797,304.64,75,138.3,71.7
40.68054,1.4361516,139.7971797,304.64,73,134.6,69.8
40.68054,1.4361516,139.7971797,304.64,71,130.9,67.8
40.68054,1.1929716,139.7971797,309.12,85,156.7,81.7
40.68054,1.1929716,139.7971797,309.12,83,153,79.8
40.68054,1.1929716,139.7971797,309.12,81,149.3,77.8
40.68054,1.1929716,139.7971797,309.12,79,145.6,75.9
40.68054,1.1929716,139.7971797,309.12,77,142,74
40.68054,1.1929716,139.7971797,309.12,75,138.3,72.1
40.68054,1.1929716,139.7971797,309.12,73,134.6,70.2
40.68054,1.1929716,139.7971797,309.12,71,130.9,68.2
40.68054,1.2277116,139.7971797,309.12,85,156.7,81.6
40.68054,1.2277116,139.7971797,309.12,83,153,79.7
40.68054,1.2277116,139.7971797,309.12,81,149.3,77.8
40.68054,1.2277116,139.7971797,309.12,79,145.6,75.8
40.68054,1.2277116,139.7971797,309.12,77,142,74
40.68054,1.2277116,139.7971797,309.12,75,138.3,72
40.68054,1.2277116,139.7971797,309.12,73,134.6,70.1
40.68054,1.2277116,139.7971797,309.12,71,130.9,68.2
40.68054,1.2624516,139.7971797,309.12,85,156.7,81.5
40.68054,1.2624516,139.7971797,309.12,83,153,79.6
40.68054,1.2624516,139.7971797,309.12,81,149.3,77.7
40.68054,1.2624516,139.7971797,309.12,79,145.6,75.8
40.68054,1.2624516,139.7971797,309.12,77,142,73.9
40.68054,1.2624516,139.7971797,309.12,75,138.3,72
40.68054,1.2624516,139.7971797,309.12,73,134.6,70
40.68054,1.2624516,139.7971797,309.12,71,130.9,68.1
40.68054,1.2971916,139.7971797,309.12,85,156.7,81.5
40.68054,1.2971916,139.7971797,309.12,83,153,79.6
40.68054,1.2971916,139.7971797,309.12,81,149.3,77.6
40.68054,1.2971916,139.7971797,309.12,79,145.6,75.7
40.68054,1.2971916,139.7971797,309.12,77,142,73.8
40.68054,1.2971916,139.7971797,309.12,75,138.3,71.9
40.68054,1.2971916,139.7971797,309.12,73,134.6,70
40.68054,1.2971916,139.7971797,309.12,71,130.9,68.1
40.68054,1.3319316,139.7971797,309.12,85,156.7,81.4
40.68054,1.3319316,139.7971797,309.12,83,153,79.5
40.68054,1.3319316,139.7971797,309.12,81,149.3,77.6
40.68054,1.3319316,139.7971797,309.12,79,145.6,75.6
40.68054,1.3319316,139.7971797,309.12,77,142,73.8
40.68054,1.3319316,139.7971797,309.12,75,138.3,71.9
40.68054,1.3319316,139.7971797,309.12,73,134.6,69.9
40.68054,1.3319316,139.7971797,309.12,71,130.9,68
40.68054,1.3666716,139.7971797,309.12,85,156.7,81.3
40.68054,1.3666716,139.7971797,309.12,83,153,79.4
40.68054,1.3666716,139.7971797,309.12,81,149.3,77.5
40.68054,1.3666716,139.7971797,309.12,79,145.6,75.6
40.68054,1.3666716,139.7971797,309.12,77,142,73.7
40.68054,1.3666716,139.7971797,309.12,75,138.3,71.8
40.68054,1.3666716,139.7971797,309.12,73,134.6,69.9
40.68054,1.3666716,139.7971797,309.12,71,130.9,68
40.68054,1.4014116,139.7971797,309.12,85,156.7,81.3
40.68054,1.4014116,139.7971797,309.12,83,153,79.4
40.68054,1.4014116,139.7971797,309.12,81,149.3,77.4
40.68054,1.4014116,139.7971797,309.12,79,145.6,75.5
40.68054,1.4014116,139.7971797,309.12,77,142,73.7
40.68054,1.4014116,139.7971797,309.12,75,138.3,71.7
40.68054,1.4014116,139.7971797,309.12,73,134.6,69.8
40.68054,1.4014116,139.7971797,309.12,71,130.9,67.9
40.68054,1.4361516,139.7971797,309.12,85,156.7,81.2
40.68054,1.4361516,139.7971797,309.12,83,153,79.3
40.68054,1.4361516,139.7971797,309.12,81,149.3,77.4
40.68054,1.4361516,139.7971797,309.12,79,145.6,75.5
40.68054,1.4361516,139.7971797,309.12,77,142,73.6
40.68054,1.4361516,139.7971797,309.12,75,138.3,71.7
40.68054,1.4361516,139.7971797,309.12,73,134.6,69.8
40.68054,1.4361516,139.7971797,309.12,71,130.9,67.8
40.68054,1.1929716,139.7971797,313.6,85,156.7,81.7
40.68054,1.1929716,139.7971797,313.6,83,153,79.8
40.68054,1.1929716,139.7971797,313.6,81,149.3,77.8
40.68054,1.1929716,139.7971797,313.6,79,145.6,75.9
40.68054,1.1929716,139.7971797,313.6,77,142,74
40.68054,1.1929716,139.7971797,313.6,75,138.3,72.1
40.68054,1.1929716,139.7971797,313.6,73,134.6,70.2
40.68054,1.1929716,139.7971797,313.6,71,130.9,68.2
40.68054,1.2277116,139.7971797,313.6,85,156.7,81.6
40.68054,1.2277116,139.7971797,313.6,83,153,79.7
40.68054,1.2277116,139.7971797,313.6,81,149.3,77.8
40.68054,1.2277116,139.7971797,313.6,79,145.6,75.8
40.68054,1.2277116,139.7971797,313.6,77,142,74
40.68054,1.2277116,139.7971797,313.6,75,138.3,72
40.68054,1.2277116,139.7971797,313.6,73,134.6,70.1
40.68054,1.2277116,139.7971797,313.6,71,130.9,68.2
40.68054,1.2624516,139.7971797,313.6,85,156.7,81.5
40.68054,1.2624516,139.7971797,313.6,83,153,79.6
40.68054,1.2624516,139.7971797,313.6,81,149.3,77.7
40.68054,1.2624516,139.7971797,313.6,79,145.6,75.8
40.68054,1.2624516,139.7971797,313.6,77,142,73.9
40.68054,1.2624516,139.7971797,313.6,75,138.3,72
40.68054,1.2624516,139.7971797,313.6,73,134.6,70
40.68054,1.2624516,139.7971797,313.6,71,130.9,68.1
40.68054,1.2971916,139.7971797,313.6,85,156.7,81.5
40.68054,1.2971916,139.7971797,313.6,83,153,79.6
40.68054,1.2971916,139.7971797,313.6,81,149.3,77.6
40.68054,1.2971916,139.7971797,313.6,79,145.6,75.7
40.68054,1.2971916,139.7971797,313.6,77,142,73.8
40.68054,1.2971916,139.7971797,313.6,75,138.3,71.9
40.68054,1.2971916,139.7971797,313.6,73,134.6,70
40.68054,1.2971916,139.7971797,313.6,71,130.9,68.1
40.68054,1.3319316,139.7971797,313.6,85,156.7,81.4
40.68054,1.3319316,139.7971797,313.6,83,153,79.5
40.68054,1.3319316,139.7971797,313.6,81,149.3,77.6
40.68054,1.3319316,139.7971797,313.6,79,145.6,75.6
40.68054,1.3319316,139.7971797,313.6,77,142,73.8
40.68054,1.3319316,139.7971797,313.6,75,138.3,71.9
40.68054,1.3319316,139.7971797,313.6,73,134.6,69.9
40.68054,1.3319316,139.7971797,313.6,71,130.9,68
40.68054,1.3666716,139.7971797,313.6,85,156.7,81.3
40.68054,1.3666716,139.7971797,313.6,83,153,79.4
40.68054,1.3666716,139.7971797,313.6,81,149.3,77.5
40.68054,1.3666716,139.7971797,313.6,79,145.6,75.6
40.68054,1.3666716,139.7971797,313.6,77,142,73.7
40.68054,1.3666716,139.7971797,313.6,75,138.3,71.8
40.68054,1.3666716,139.7971797,313.6,73,134.6,69.9
40.68054,1.3666716,139.7971797,313.6,71,130.9,68
40.68054,1.4014116,139.7971797,313.6,85,156.7,81.3
40.68054,1.4014116,139.7971797,313.6,83,153,79.4
40.68054,1.4014116,139.7971797,313.6,81,149.3,77.4
40.68054,1.4014116,139.7971797,313.6,79,145.6,75.5
40.68054,1.4014116,139.7971797,313.6,77,142,73.7
40.68054,1.4014116,139.7971797,313.6,75,138.3,71.7
40.68054,1.4014116,139.7971797,313.6,73,134.6,69.8
40.68054,1.4014116,139.7971797,313.6,71,130.9,67.9
40.68054,1.4361516,139.7971797,313.6,85,156.7,81.2
40.68054,1.4361516,139.7971797,313.6,83,153,79.3
40.68054,1.4361516,139.7971797,313.6,81,149.3,77.4
40.68054,1.4361516,139.7971797,313.6,79,145.6,75.5
40.68054,1.4361516,139.7971797,313.6,77,142,73.6
40.68054,1.4361516,139.7971797,313.6,75,138.3,71.7
40.68054,1.4361516,139.7971797,313.6,73,134.6,69.8
40.68054,1.4361516,139.7971797,313.6,71,130.9,67.8
40.68054,1.1929716,139.7971797,318.08,85,156.7,81.7
40.68054,1.1929716,139.7971797,318.08,83,153,79.8
40.68054,1.1929716,139.7971797,318.08,81,149.3,77.8
40.68054,1.1929716,139.7971797,318.08,79,145.6,75.9
40.68054,1.1929716,139.7971797,318.08,77,142,74
40.68054,1.1929716,139.7971797,318.08,75,138.3,72.1
40.68054,1.1929716,139.7971797,318.08,73,134.6,70.2
40.68054,1.1929716,139.7971797,318.08,71,130.9,68.2
40.68054,1.2277116,139.7971797,318.08,85,156.7,81.6
40.68054,1.2277116,139.7971797,318.08,83,153,79.7
40.68054,1.2277116,139.7971797,318.08,81,149.3,77.8
40.68054,1.2277116,139.7971797,318.08,79,145.6,75.8
40.68054,1.2277116,139.7971797,318.08,77,142,74
40.68054,1.2277116,139.7971797,318.08,75,138.3,72
40.68054,1.2277116,139.7971797,318.08,73,134.6,70.1
40.68054,1.2277116,139.7971797,318.08,71,130.9,68.2
40.68054,1.2624516,139.7971797,318.08,85,156.7,81.5
40.68054,1.2624516,139.7971797,318.08,83,153,79.6
40.68054,1.2624516,139.7971797,318.08,81,149.3,77.7
40.68054,1.2624516,139.7971797,318.08,79,145.6,75.8
40.68054,1.2624516,139.7971797,318.08,77,142,73.9
40.68054,1.2624516,139.7971797,318.08,75,138.3,72
40.68054,1.2624516,139.7971797,318.08,73,134.6,70
40.68054,1.2624516,139.7971797,318.08,71,130.9,68.1
40.68054,1.2971916,139.7971797,318.08,85,156.7,81.5
40.68054,1.2971916,139.7971797,318.08,83,153,79.6
40.68054,1.2971916,139.7971797,318.08,81,149.3,77.6
40.68054,1.2971916,139.7971797,318.08,79,145.6,75.7
40.68054,1.2971916,139.7971797,318.08,77,142,73.8
40.68054,1.2971916,139.7971797,318.08,75,138.3,71.9
40.68054,1.2971916,139.7971797,318.08,73,134.6,70
40.68054,1.2971916,139.7971797,318.08,71,130.9,68.1
40.68054,1.3319316,139.7971797,318.08,85,156.7,81.4
40.68054,1.3319316,139.7971797,318.08,83,153,79.5
40.68054,1.3319316,139.7971797,318.08,81,149.3,77.6
40.68054,1.3319316,139.7971797,318.08,79,145.6,75.6
40.68054,1.3319316,139.7971797,318.08,77,142,73.8
40.68054,1.3319316,139.7971797,318.08,75,138.3,71.9
40.68054,1.3319316,139.7971797,318.08,73,134.6,69.9
40.68054,1.3319316,139.7971797,318.08,71,130.9,68
40.68054,1.3666716,139.7971797,318.08,85,156.7,81.3
40.68054,1.3666716,139.7971797,318.08,83,153,79.4
40.68054,1.3666716,139.7971797,318.08,81,149.3,77.5
40.68054,1.3666716,139.7971797,318.08,79,145.6,75.6
40.68054,1.3666716,139.7971797,318.08,77,142,73.7
40.68054,1.3666716,139.7971797,318.08,75,138.3,71.8
40.68054,1.3666716,139.7971797,318.08,73,134.6,69.9
40.68054,1.3666716,139.7971797,318.08,71,130.9,68
40.68054,1.4014116,139.7971797,318.08,85,156.7,81.3
40.68054,1.4014116,139.7971797,318.08,83,153,79.4
40.68054,1.4014116,139.7971797,318.08,81,149.3,77.4
40.68054,1.4014116,139.7971797,318.08,79,145.6,75.5
40.68054,1.4014116,139.7971797,318.08,77,142,73.7
40.68054,1.4014116,139.7971797,318.08,75,138.3,71.7
40.68054,1.4014116,139.7971797,318.08,73,134.6,69.8
40.68054,1.4014116,139.7971797,318.08,71,130.9,67.9
40.68054,1.4361516,139.7971797,318.08,85,156.7,81.2
40.68054,1.4361516,139.7971797,318.08,83,153,79.3
40.68054,1.4361516,139.7971797,318.08,81,149.3,77.4
40.68054,1.4361516,139.7971797,318.08,79,145.6,75.5
40.68054,1.4361516,139.7971797,318.08,77,142,73.6
40.68054,1.4361516,139.7971797,318.08,75,138.3,71.7
40.68054,1.4361516,139.7971797,318.08,73,134.6,69.8
40.68054,1.4361516,139.7971797,318.08,71,130.9,67.8
